Cell	Cell_Type	Gender
A10.MAA000590.3_9_M.1.1	microglial_cell	M
C10.MAA000590.3_9_M.1.1	microglial_cell	M
E11.MAA000590.3_9_M.1.1	microglial_cell	M
G6.MAA000590.3_9_M.1.1	microglial_cell	M
G7.MAA000590.3_9_M.1.1	microglial_cell	M
A11.MAA000590.3_9_M.1.1	microglial_cell	M
C12.MAA000590.3_9_M.1.1	microglial_cell	M
E12.MAA000590.3_9_M.1.1	microglial_cell	M
A12.MAA000590.3_9_M.1.1	microglial_cell	M
C14.MAA000590.3_9_M.1.1	microglial_cell	M
A14.MAA000590.3_9_M.1.1	microglial_cell	M
G8.MAA000590.3_9_M.1.1	microglial_cell	M
C15.MAA000590.3_9_M.1.1	microglial_cell	M
E18.MAA000590.3_9_M.1.1	microglial_cell	M
A15.MAA000590.3_9_M.1.1	microglial_cell	M
C16.MAA000590.3_9_M.1.1	microglial_cell	M
G10.MAA000590.3_9_M.1.1	microglial_cell	M
F1.MAA000590.3_9_M.1.1	microglial_cell	M
P18.MAA000590.3_9_M.1.1	microglial_cell	M
G11.MAA000590.3_9_M.1.1	microglial_cell	M
H20.MAA000590.3_9_M.1.1	microglial_cell	M
J1.MAA000590.3_9_M.1.1	microglial_cell	M
H19.MAA000590.3_9_M.1.1	microglial_cell	M
I22.MAA000590.3_9_M.1.1	microglial_cell	M
K4.MAA000590.3_9_M.1.1	microglial_cell	M
L8.MAA000590.3_9_M.1.1	microglial_cell	M
M11.MAA000590.3_9_M.1.1	microglial_cell	M
O16.MAA000590.3_9_M.1.1	microglial_cell	M
K5.MAA000590.3_9_M.1.1	microglial_cell	M
H21.MAA000590.3_9_M.1.1	microglial_cell	M
J2.MAA000590.3_9_M.1.1	microglial_cell	M
K6.MAA000590.3_9_M.1.1	microglial_cell	M
L10.MAA000590.3_9_M.1.1	microglial_cell	M
L9.MAA000590.3_9_M.1.1	microglial_cell	M
M13.MAA000590.3_9_M.1.1	microglial_cell	M
N16.MAA000590.3_9_M.1.1	microglial_cell	M
O18.MAA000590.3_9_M.1.1	microglial_cell	M
M12.MAA000590.3_9_M.1.1	microglial_cell	M
N15.MAA000590.3_9_M.1.1	microglial_cell	M
P19.MAA000590.3_9_M.1.1	microglial_cell	M
P20.MAA000590.3_9_M.1.1	microglial_cell	M
H22.MAA000590.3_9_M.1.1	microglial_cell	M
J4.MAA000590.3_9_M.1.1	microglial_cell	M
K7.MAA000590.3_9_M.1.1	microglial_cell	M
L11.MAA000590.3_9_M.1.1	microglial_cell	M
M14.MAA000590.3_9_M.1.1	microglial_cell	M
N17.MAA000590.3_9_M.1.1	microglial_cell	M
O19.MAA000590.3_9_M.1.1	microglial_cell	M
P21.MAA000590.3_9_M.1.1	microglial_cell	M
M15.MAA000590.3_9_M.1.1	microglial_cell	M
N18.MAA000590.3_9_M.1.1	microglial_cell	M
P22.MAA000590.3_9_M.1.1	microglial_cell	M
I1.MAA000590.3_9_M.1.1	microglial_cell	M
J5.MAA000590.3_9_M.1.1	microglial_cell	M
K8.MAA000590.3_9_M.1.1	microglial_cell	M
L12.MAA000590.3_9_M.1.1	microglial_cell	M
I2.MAA000590.3_9_M.1.1	microglial_cell	M
I3.MAA000590.3_9_M.1.1	microglial_cell	M
J7.MAA000590.3_9_M.1.1	microglial_cell	M
J6.MAA000590.3_9_M.1.1	microglial_cell	M
K10.MAA000590.3_9_M.1.1	microglial_cell	M
L14.MAA000590.3_9_M.1.1	microglial_cell	M
M17.MAA000590.3_9_M.1.1	microglial_cell	M
K9.MAA000590.3_9_M.1.1	microglial_cell	M
L13.MAA000590.3_9_M.1.1	microglial_cell	M
M16.MAA000590.3_9_M.1.1	microglial_cell	M
N19.MAA000590.3_9_M.1.1	microglial_cell	M
O21.MAA000590.3_9_M.1.1	microglial_cell	M
N20.MAA000590.3_9_M.1.1	microglial_cell	M
I4.MAA000590.3_9_M.1.1	microglial_cell	M
J8.MAA000590.3_9_M.1.1	microglial_cell	M
K11.MAA000590.3_9_M.1.1	microglial_cell	M
L15.MAA000590.3_9_M.1.1	microglial_cell	M
M18.MAA000590.3_9_M.1.1	microglial_cell	M
N21.MAA000590.3_9_M.1.1	microglial_cell	M
P1.MAA000590.3_9_M.1.1	microglial_cell	M
L16.MAA000590.3_9_M.1.1	microglial_cell	M
M19.MAA000590.3_9_M.1.1	microglial_cell	M
N22.MAA000590.3_9_M.1.1	microglial_cell	M
P2.MAA000590.3_9_M.1.1	microglial_cell	M
I5.MAA000590.3_9_M.1.1	microglial_cell	M
J10.MAA000590.3_9_M.1.1	microglial_cell	M
K12.MAA000590.3_9_M.1.1	microglial_cell	M
H3.MAA000590.3_9_M.1.1	microglial_cell	M
I7.MAA000590.3_9_M.1.1	microglial_cell	M
I6.MAA000590.3_9_M.1.1	microglial_cell	M
J12.MAA000590.3_9_M.1.1	microglial_cell	M
K14.MAA000590.3_9_M.1.1	microglial_cell	M
L18.MAA000590.3_9_M.1.1	microglial_cell	M
J11.MAA000590.3_9_M.1.1	microglial_cell	M
K13.MAA000590.3_9_M.1.1	microglial_cell	M
L17.MAA000590.3_9_M.1.1	microglial_cell	M
M20.MAA000590.3_9_M.1.1	microglial_cell	M
O1.MAA000590.3_9_M.1.1	microglial_cell	M
P3.MAA000590.3_9_M.1.1	microglial_cell	M
M21.MAA000590.3_9_M.1.1	microglial_cell	M
H4.MAA000590.3_9_M.1.1	microglial_cell	M
I8.MAA000590.3_9_M.1.1	microglial_cell	M
J13.MAA000590.3_9_M.1.1	microglial_cell	M
K15.MAA000590.3_9_M.1.1	microglial_cell	M
L19.MAA000590.3_9_M.1.1	microglial_cell	M
M22.MAA000590.3_9_M.1.1	microglial_cell	M
O3.MAA000590.3_9_M.1.1	microglial_cell	M
P5.MAA000590.3_9_M.1.1	microglial_cell	M
O2.MAA000590.3_9_M.1.1	microglial_cell	M
P4.MAA000590.3_9_M.1.1	microglial_cell	M
L20.MAA000590.3_9_M.1.1	microglial_cell	M
N1.MAA000590.3_9_M.1.1	microglial_cell	M
O4.MAA000590.3_9_M.1.1	microglial_cell	M
P6.MAA000590.3_9_M.1.1	microglial_cell	M
H6.MAA000590.3_9_M.1.1	microglial_cell	M
H5.MAA000590.3_9_M.1.1	microglial_cell	M
I9.MAA000590.3_9_M.1.1	microglial_cell	M
J14.MAA000590.3_9_M.1.1	microglial_cell	M
K16.MAA000590.3_9_M.1.1	microglial_cell	M
I10.MAA000590.3_9_M.1.1	microglial_cell	M
H7.MAA000590.3_9_M.1.1	microglial_cell	M
I12.MAA000590.3_9_M.1.1	microglial_cell	M
J16.MAA000590.3_9_M.1.1	microglial_cell	M
K19.MAA000590.3_9_M.1.1	microglial_cell	M
J15.MAA000590.3_9_M.1.1	microglial_cell	M
L22.MAA000590.3_9_M.1.1	microglial_cell	M
N3.MAA000590.3_9_M.1.1	microglial_cell	M
O6.MAA000590.3_9_M.1.1	microglial_cell	M
K18.MAA000590.3_9_M.1.1	microglial_cell	M
L21.MAA000590.3_9_M.1.1	microglial_cell	M
N2.MAA000590.3_9_M.1.1	microglial_cell	M
O5.MAA000590.3_9_M.1.1	microglial_cell	M
P7.MAA000590.3_9_M.1.1	microglial_cell	M
P8.MAA000590.3_9_M.1.1	microglial_cell	M
H8.MAA000590.3_9_M.1.1	microglial_cell	M
I13.MAA000590.3_9_M.1.1	microglial_cell	M
J17.MAA000590.3_9_M.1.1	microglial_cell	M
K20.MAA000590.3_9_M.1.1	microglial_cell	M
M1.MAA000590.3_9_M.1.1	microglial_cell	M
N4.MAA000590.3_9_M.1.1	microglial_cell	M
O7.MAA000590.3_9_M.1.1	microglial_cell	M
P9.MAA000590.3_9_M.1.1	microglial_cell	M
O8.MAA000590.3_9_M.1.1	microglial_cell	M
P10.MAA000590.3_9_M.1.1	microglial_cell	M
H10.MAA000590.3_9_M.1.1	microglial_cell	M
H9.MAA000590.3_9_M.1.1	microglial_cell	M
I14.MAA000590.3_9_M.1.1	microglial_cell	M
J18.MAA000590.3_9_M.1.1	microglial_cell	M
K21.MAA000590.3_9_M.1.1	microglial_cell	M
M2.MAA000590.3_9_M.1.1	microglial_cell	M
N5.MAA000590.3_9_M.1.1	microglial_cell	M
I15.MAA000590.3_9_M.1.1	microglial_cell	M
H11.MAA000590.3_9_M.1.1	microglial_cell	M
I16.MAA000590.3_9_M.1.1	microglial_cell	M
J20.MAA000590.3_9_M.1.1	microglial_cell	M
J19.MAA000590.3_9_M.1.1	microglial_cell	M
L1.MAA000590.3_9_M.1.1	microglial_cell	M
M5.MAA000590.3_9_M.1.1	microglial_cell	M
K22.MAA000590.3_9_M.1.1	microglial_cell	M
N6.MAA000590.3_9_M.1.1	microglial_cell	M
O9.MAA000590.3_9_M.1.1	microglial_cell	M
P11.MAA000590.3_9_M.1.1	microglial_cell	M
N7.MAA000590.3_9_M.1.1	microglial_cell	M
H13.MAA000590.3_9_M.1.1	microglial_cell	M
I17.MAA000590.3_9_M.1.1	microglial_cell	M
J21.MAA000590.3_9_M.1.1	microglial_cell	M
L2.MAA000590.3_9_M.1.1	microglial_cell	M
M6.MAA000590.3_9_M.1.1	microglial_cell	M
O10.MAA000590.3_9_M.1.1	microglial_cell	M
N8.MAA000590.3_9_M.1.1	microglial_cell	M
O11.MAA000590.3_9_M.1.1	microglial_cell	M
P13.MAA000590.3_9_M.1.1	microglial_cell	M
P12.MAA000590.3_9_M.1.1	microglial_cell	M
I18.MAA000590.3_9_M.1.1	microglial_cell	M
J22.MAA000590.3_9_M.1.1	microglial_cell	M
L3.MAA000590.3_9_M.1.1	microglial_cell	M
M7.MAA000590.3_9_M.1.1	microglial_cell	M
N9.MAA000590.3_9_M.1.1	microglial_cell	M
O12.MAA000590.3_9_M.1.1	microglial_cell	M
P14.MAA000590.3_9_M.1.1	microglial_cell	M
H14.MAA000590.3_9_M.1.1	microglial_cell	M
P15.MAA000590.3_9_M.1.1	microglial_cell	M
H17.MAA000590.3_9_M.1.1	microglial_cell	M
I20.MAA000590.3_9_M.1.1	microglial_cell	M
K2.MAA000590.3_9_M.1.1	microglial_cell	M
H16.MAA000590.3_9_M.1.1	microglial_cell	M
I19.MAA000590.3_9_M.1.1	microglial_cell	M
K1.MAA000590.3_9_M.1.1	microglial_cell	M
M8.MAA000590.3_9_M.1.1	microglial_cell	M
N10.MAA000590.3_9_M.1.1	microglial_cell	M
O13.MAA000590.3_9_M.1.1	microglial_cell	M
L5.MAA000590.3_9_M.1.1	microglial_cell	M
H18.MAA000590.3_9_M.1.1	microglial_cell	M
I21.MAA000590.3_9_M.1.1	microglial_cell	M
K3.MAA000590.3_9_M.1.1	microglial_cell	M
M9.MAA000590.3_9_M.1.1	microglial_cell	M
L7.MAA000590.3_9_M.1.1	microglial_cell	M
M10.MAA000590.3_9_M.1.1	microglial_cell	M
N12.MAA000590.3_9_M.1.1	microglial_cell	M
N11.MAA000590.3_9_M.1.1	microglial_cell	M
O14.MAA000590.3_9_M.1.1	microglial_cell	M
P16.MAA000590.3_9_M.1.1	microglial_cell	M
B16.MAA000591.3_8_M.1.1	microglial_cell	M
B17.MAA000591.3_8_M.1.1	microglial_cell	M
I3.MAA000591.3_8_M.1.1	microglial_cell	M
I5.MAA000591.3_8_M.1.1	microglial_cell	M
C8.MAA000591.3_8_M.1.1	microglial_cell	M
C17.MAA000591.3_8_M.1.1	microglial_cell	M
D18.MAA000591.3_8_M.1.1	microglial_cell	M
D7.MAA000591.3_8_M.1.1	microglial_cell	M
A4.MAA000591.3_8_M.1.1	microglial_cell	M
D19.MAA000591.3_8_M.1.1	microglial_cell	M
A5.MAA000591.3_8_M.1.1	microglial_cell	M
D22.MAA000591.3_8_M.1.1	microglial_cell	M
A6.MAA000591.3_8_M.1.1	microglial_cell	M
E7.MAA000591.3_8_M.1.1	microglial_cell	M
A10.MAA000591.3_8_M.1.1	microglial_cell	M
E20.MAA000591.3_8_M.1.1	microglial_cell	M
E22.MAA000591.3_8_M.1.1	microglial_cell	M
A12.MAA000591.3_8_M.1.1	microglial_cell	M
A14.MAA000591.3_8_M.1.1	microglial_cell	M
G2.MAA000591.3_8_M.1.1	microglial_cell	M
A15.MAA000591.3_8_M.1.1	microglial_cell	M
G3.MAA000591.3_8_M.1.1	microglial_cell	M
G4.MAA000591.3_8_M.1.1	microglial_cell	M
G19.MAA000591.3_8_M.1.1	microglial_cell	M
B5.MAA000591.3_8_M.1.1	microglial_cell	M
G21.MAA000591.3_8_M.1.1	microglial_cell	M
B8.MAA000591.3_8_M.1.1	microglial_cell	M
B11.MAA000591.3_8_M.1.1	microglial_cell	M
H3.MAA000591.3_8_M.1.1	microglial_cell	M
H22.MAA000591.3_8_M.1.1	microglial_cell	M
B12.MAA000591.3_8_M.1.1	microglial_cell	M
M21.MAA000591.3_8_M.1.1	microglial_cell	M
N2.MAA000591.3_8_M.1.1	microglial_cell	M
O17.MAA000591.3_8_M.1.1	microglial_cell	M
N3.MAA000591.3_8_M.1.1	microglial_cell	M
O19.MAA000591.3_8_M.1.1	microglial_cell	M
N4.MAA000591.3_8_M.1.1	microglial_cell	M
O20.MAA000591.3_8_M.1.1	microglial_cell	M
J3.MAA000591.3_8_M.1.1	microglial_cell	M
N6.MAA000591.3_8_M.1.1	microglial_cell	M
O21.MAA000591.3_8_M.1.1	microglial_cell	M
J20.MAA000591.3_8_M.1.1	microglial_cell	M
N7.MAA000591.3_8_M.1.1	microglial_cell	M
J21.MAA000591.3_8_M.1.1	microglial_cell	M
N8.MAA000591.3_8_M.1.1	microglial_cell	M
N11.MAA000591.3_8_M.1.1	microglial_cell	M
J22.MAA000591.3_8_M.1.1	microglial_cell	M
K20.MAA000591.3_8_M.1.1	microglial_cell	M
N12.MAA000591.3_8_M.1.1	microglial_cell	M
P9.MAA000591.3_8_M.1.1	microglial_cell	M
L1.MAA000591.3_8_M.1.1	microglial_cell	M
N14.MAA000591.3_8_M.1.1	microglial_cell	M
L4.MAA000591.3_8_M.1.1	microglial_cell	M
N16.MAA000591.3_8_M.1.1	microglial_cell	M
L7.MAA000591.3_8_M.1.1	microglial_cell	M
N19.MAA000591.3_8_M.1.1	microglial_cell	M
L19.MAA000591.3_8_M.1.1	microglial_cell	M
N20.MAA000591.3_8_M.1.1	microglial_cell	M
P17.MAA000591.3_8_M.1.1	microglial_cell	M
L20.MAA000591.3_8_M.1.1	microglial_cell	M
N21.MAA000591.3_8_M.1.1	microglial_cell	M
P20.MAA000591.3_8_M.1.1	microglial_cell	M
L21.MAA000591.3_8_M.1.1	microglial_cell	M
N22.MAA000591.3_8_M.1.1	microglial_cell	M
L22.MAA000591.3_8_M.1.1	microglial_cell	M
O2.MAA000591.3_8_M.1.1	microglial_cell	M
M1.MAA000591.3_8_M.1.1	microglial_cell	M
M2.MAA000591.3_8_M.1.1	microglial_cell	M
M3.MAA000591.3_8_M.1.1	microglial_cell	M
M7.MAA000591.3_8_M.1.1	microglial_cell	M
O9.MAA000591.3_8_M.1.1	microglial_cell	M
M15.MAA000591.3_8_M.1.1	microglial_cell	M
O10.MAA000591.3_8_M.1.1	microglial_cell	M
O11.MAA000591.3_8_M.1.1	microglial_cell	M
M18.MAA000591.3_8_M.1.1	microglial_cell	M
M19.MAA000591.3_8_M.1.1	microglial_cell	M
O14.MAA000591.3_8_M.1.1	microglial_cell	M
B20.MAA000592.3_9_M.1.1	microglial_cell	M
C3.MAA000592.3_9_M.1.1	microglial_cell	M
C2.MAA000592.3_9_M.1.1	microglial_cell	M
C5.MAA000592.3_9_M.1.1	microglial_cell	M
A2.MAA000592.3_9_M.1.1	microglial_cell	M
C6.MAA000592.3_9_M.1.1	microglial_cell	M
A3.MAA000592.3_9_M.1.1	microglial_cell	M
C19.MAA000592.3_9_M.1.1	microglial_cell	M
D1.MAA000592.3_9_M.1.1	microglial_cell	M
A12.MAA000592.3_9_M.1.1	microglial_cell	M
A15.MAA000592.3_9_M.1.1	microglial_cell	M
A18.MAA000592.3_9_M.1.1	microglial_cell	M
B2.MAA000592.3_9_M.1.1	microglial_cell	M
B4.MAA000592.3_9_M.1.1	microglial_cell	M
B6.MAA000592.3_9_M.1.1	microglial_cell	M
B9.MAA000592.3_9_M.1.1	microglial_cell	M
B12.MAA000592.3_9_M.1.1	microglial_cell	M
B11.MAA000592.3_9_M.1.1	microglial_cell	M
B15.MAA000592.3_9_M.1.1	microglial_cell	M
B16.MAA000592.3_9_M.1.1	microglial_cell	M
B18.MAA000592.3_9_M.1.1	microglial_cell	M
B19.MAA000592.3_9_M.1.1	microglial_cell	M
M4.MAA000592.3_9_M.1.1	microglial_cell	M
N20.MAA000592.3_9_M.1.1	microglial_cell	M
F7.MAA000592.3_9_M.1.1	microglial_cell	M
I5.MAA000592.3_9_M.1.1	microglial_cell	M
K14.MAA000592.3_9_M.1.1	microglial_cell	M
P2.MAA000592.3_9_M.1.1	microglial_cell	M
I6.MAA000592.3_9_M.1.1	microglial_cell	M
K15.MAA000592.3_9_M.1.1	microglial_cell	M
M5.MAA000592.3_9_M.1.1	microglial_cell	M
F11.MAA000592.3_9_M.1.1	microglial_cell	M
N21.MAA000592.3_9_M.1.1	microglial_cell	M
I7.MAA000592.3_9_M.1.1	microglial_cell	M
K17.MAA000592.3_9_M.1.1	microglial_cell	M
M6.MAA000592.3_9_M.1.1	microglial_cell	M
N22.MAA000592.3_9_M.1.1	microglial_cell	M
F16.MAA000592.3_9_M.1.1	microglial_cell	M
P4.MAA000592.3_9_M.1.1	microglial_cell	M
F19.MAA000592.3_9_M.1.1	microglial_cell	M
I8.MAA000592.3_9_M.1.1	microglial_cell	M
K19.MAA000592.3_9_M.1.1	microglial_cell	M
M9.MAA000592.3_9_M.1.1	microglial_cell	M
O1.MAA000592.3_9_M.1.1	microglial_cell	M
G1.MAA000592.3_9_M.1.1	microglial_cell	M
I11.MAA000592.3_9_M.1.1	microglial_cell	M
K20.MAA000592.3_9_M.1.1	microglial_cell	M
M14.MAA000592.3_9_M.1.1	microglial_cell	M
O2.MAA000592.3_9_M.1.1	microglial_cell	M
P6.MAA000592.3_9_M.1.1	microglial_cell	M
G2.MAA000592.3_9_M.1.1	microglial_cell	M
I12.MAA000592.3_9_M.1.1	microglial_cell	M
K21.MAA000592.3_9_M.1.1	microglial_cell	M
M15.MAA000592.3_9_M.1.1	microglial_cell	M
O3.MAA000592.3_9_M.1.1	microglial_cell	M
P8.MAA000592.3_9_M.1.1	microglial_cell	M
G3.MAA000592.3_9_M.1.1	microglial_cell	M
I21.MAA000592.3_9_M.1.1	microglial_cell	M
K22.MAA000592.3_9_M.1.1	microglial_cell	M
M19.MAA000592.3_9_M.1.1	microglial_cell	M
G4.MAA000592.3_9_M.1.1	microglial_cell	M
I22.MAA000592.3_9_M.1.1	microglial_cell	M
L1.MAA000592.3_9_M.1.1	microglial_cell	M
O4.MAA000592.3_9_M.1.1	microglial_cell	M
P9.MAA000592.3_9_M.1.1	microglial_cell	M
M20.MAA000592.3_9_M.1.1	microglial_cell	M
D3.MAA000592.3_9_M.1.1	microglial_cell	M
G11.MAA000592.3_9_M.1.1	microglial_cell	M
J1.MAA000592.3_9_M.1.1	microglial_cell	M
L2.MAA000592.3_9_M.1.1	microglial_cell	M
M21.MAA000592.3_9_M.1.1	microglial_cell	M
O6.MAA000592.3_9_M.1.1	microglial_cell	M
P11.MAA000592.3_9_M.1.1	microglial_cell	M
D4.MAA000592.3_9_M.1.1	microglial_cell	M
G15.MAA000592.3_9_M.1.1	microglial_cell	M
J2.MAA000592.3_9_M.1.1	microglial_cell	M
L3.MAA000592.3_9_M.1.1	microglial_cell	M
M22.MAA000592.3_9_M.1.1	microglial_cell	M
O8.MAA000592.3_9_M.1.1	microglial_cell	M
D6.MAA000592.3_9_M.1.1	microglial_cell	M
G20.MAA000592.3_9_M.1.1	microglial_cell	M
J3.MAA000592.3_9_M.1.1	microglial_cell	M
L6.MAA000592.3_9_M.1.1	microglial_cell	M
N1.MAA000592.3_9_M.1.1	microglial_cell	M
O9.MAA000592.3_9_M.1.1	microglial_cell	M
D14.MAA000592.3_9_M.1.1	microglial_cell	M
H1.MAA000592.3_9_M.1.1	microglial_cell	M
P14.MAA000592.3_9_M.1.1	microglial_cell	M
L7.MAA000592.3_9_M.1.1	microglial_cell	M
P17.MAA000592.3_9_M.1.1	microglial_cell	M
D18.MAA000592.3_9_M.1.1	microglial_cell	M
H2.MAA000592.3_9_M.1.1	microglial_cell	M
O10.MAA000592.3_9_M.1.1	microglial_cell	M
N3.MAA000592.3_9_M.1.1	microglial_cell	M
O11.MAA000592.3_9_M.1.1	microglial_cell	M
P18.MAA000592.3_9_M.1.1	microglial_cell	M
J6.MAA000592.3_9_M.1.1	microglial_cell	M
E1.MAA000592.3_9_M.1.1	microglial_cell	M
L8.MAA000592.3_9_M.1.1	microglial_cell	M
H3.MAA000592.3_9_M.1.1	microglial_cell	M
O12.MAA000592.3_9_M.1.1	microglial_cell	M
P19.MAA000592.3_9_M.1.1	microglial_cell	M
J7.MAA000592.3_9_M.1.1	microglial_cell	M
E3.MAA000592.3_9_M.1.1	microglial_cell	M
H4.MAA000592.3_9_M.1.1	microglial_cell	M
L9.MAA000592.3_9_M.1.1	microglial_cell	M
N4.MAA000592.3_9_M.1.1	microglial_cell	M
J12.MAA000592.3_9_M.1.1	microglial_cell	M
E9.MAA000592.3_9_M.1.1	microglial_cell	M
L11.MAA000592.3_9_M.1.1	microglial_cell	M
H5.MAA000592.3_9_M.1.1	microglial_cell	M
J17.MAA000592.3_9_M.1.1	microglial_cell	M
L12.MAA000592.3_9_M.1.1	microglial_cell	M
N5.MAA000592.3_9_M.1.1	microglial_cell	M
O14.MAA000592.3_9_M.1.1	microglial_cell	M
P20.MAA000592.3_9_M.1.1	microglial_cell	M
N6.MAA000592.3_9_M.1.1	microglial_cell	M
E14.MAA000592.3_9_M.1.1	microglial_cell	M
H8.MAA000592.3_9_M.1.1	microglial_cell	M
J22.MAA000592.3_9_M.1.1	microglial_cell	M
L13.MAA000592.3_9_M.1.1	microglial_cell	M
O15.MAA000592.3_9_M.1.1	microglial_cell	M
N7.MAA000592.3_9_M.1.1	microglial_cell	M
O16.MAA000592.3_9_M.1.1	microglial_cell	M
P22.MAA000592.3_9_M.1.1	microglial_cell	M
P21.MAA000592.3_9_M.1.1	microglial_cell	M
E20.MAA000592.3_9_M.1.1	microglial_cell	M
H11.MAA000592.3_9_M.1.1	microglial_cell	M
K1.MAA000592.3_9_M.1.1	microglial_cell	M
L15.MAA000592.3_9_M.1.1	microglial_cell	M
N9.MAA000592.3_9_M.1.1	microglial_cell	M
O17.MAA000592.3_9_M.1.1	microglial_cell	M
K2.MAA000592.3_9_M.1.1	microglial_cell	M
L19.MAA000592.3_9_M.1.1	microglial_cell	M
N10.MAA000592.3_9_M.1.1	microglial_cell	M
O18.MAA000592.3_9_M.1.1	microglial_cell	M
F1.MAA000592.3_9_M.1.1	microglial_cell	M
H17.MAA000592.3_9_M.1.1	microglial_cell	M
N12.MAA000592.3_9_M.1.1	microglial_cell	M
O19.MAA000592.3_9_M.1.1	microglial_cell	M
F3.MAA000592.3_9_M.1.1	microglial_cell	M
H20.MAA000592.3_9_M.1.1	microglial_cell	M
K3.MAA000592.3_9_M.1.1	microglial_cell	M
L20.MAA000592.3_9_M.1.1	microglial_cell	M
H22.MAA000592.3_9_M.1.1	microglial_cell	M
F4.MAA000592.3_9_M.1.1	microglial_cell	M
I1.MAA000592.3_9_M.1.1	microglial_cell	M
K4.MAA000592.3_9_M.1.1	microglial_cell	M
K5.MAA000592.3_9_M.1.1	microglial_cell	M
M1.MAA000592.3_9_M.1.1	microglial_cell	M
N14.MAA000592.3_9_M.1.1	microglial_cell	M
L21.MAA000592.3_9_M.1.1	microglial_cell	M
N13.MAA000592.3_9_M.1.1	microglial_cell	M
O20.MAA000592.3_9_M.1.1	microglial_cell	M
O21.MAA000592.3_9_M.1.1	microglial_cell	M
F5.MAA000592.3_9_M.1.1	microglial_cell	M
I2.MAA000592.3_9_M.1.1	microglial_cell	M
K6.MAA000592.3_9_M.1.1	microglial_cell	M
M2.MAA000592.3_9_M.1.1	microglial_cell	M
N15.MAA000592.3_9_M.1.1	microglial_cell	M
M3.MAA000592.3_9_M.1.1	microglial_cell	M
N16.MAA000592.3_9_M.1.1	microglial_cell	M
F6.MAA000592.3_9_M.1.1	microglial_cell	M
I3.MAA000592.3_9_M.1.1	microglial_cell	M
K13.MAA000592.3_9_M.1.1	microglial_cell	M
B18.MAA000593.3_8_M.1.1	microglial_cell	M
J21.MAA000593.3_8_M.1.1	microglial_cell	M
N17.MAA000593.3_8_M.1.1	microglial_cell	M
P5.MAA000593.3_8_M.1.1	microglial_cell	M
N18.MAA000593.3_8_M.1.1	microglial_cell	M
P6.MAA000593.3_8_M.1.1	microglial_cell	M
C1.MAA000593.3_8_M.1.1	microglial_cell	M
J22.MAA000593.3_8_M.1.1	microglial_cell	M
C2.MAA000593.3_8_M.1.1	microglial_cell	M
K1.MAA000593.3_8_M.1.1	microglial_cell	M
N20.MAA000593.3_8_M.1.1	microglial_cell	M
P7.MAA000593.3_8_M.1.1	microglial_cell	M
C3.MAA000593.3_8_M.1.1	microglial_cell	M
K2.MAA000593.3_8_M.1.1	microglial_cell	M
N21.MAA000593.3_8_M.1.1	microglial_cell	M
P8.MAA000593.3_8_M.1.1	microglial_cell	M
N22.MAA000593.3_8_M.1.1	microglial_cell	M
C18.MAA000593.3_8_M.1.1	microglial_cell	M
P9.MAA000593.3_8_M.1.1	microglial_cell	M
K19.MAA000593.3_8_M.1.1	microglial_cell	M
P12.MAA000593.3_8_M.1.1	microglial_cell	M
C21.MAA000593.3_8_M.1.1	microglial_cell	M
K22.MAA000593.3_8_M.1.1	microglial_cell	M
O1.MAA000593.3_8_M.1.1	microglial_cell	M
D1.MAA000593.3_8_M.1.1	microglial_cell	M
P16.MAA000593.3_8_M.1.1	microglial_cell	M
L1.MAA000593.3_8_M.1.1	microglial_cell	M
O2.MAA000593.3_8_M.1.1	microglial_cell	M
D2.MAA000593.3_8_M.1.1	microglial_cell	M
L20.MAA000593.3_8_M.1.1	microglial_cell	M
O3.MAA000593.3_8_M.1.1	microglial_cell	M
P17.MAA000593.3_8_M.1.1	microglial_cell	M
O4.MAA000593.3_8_M.1.1	microglial_cell	M
P18.MAA000593.3_8_M.1.1	microglial_cell	M
D3.MAA000593.3_8_M.1.1	microglial_cell	M
L22.MAA000593.3_8_M.1.1	microglial_cell	M
A1.MAA000593.3_8_M.1.1	microglial_cell	M
D5.MAA000593.3_8_M.1.1	microglial_cell	M
M1.MAA000593.3_8_M.1.1	microglial_cell	M
O5.MAA000593.3_8_M.1.1	microglial_cell	M
P19.MAA000593.3_8_M.1.1	microglial_cell	M
A3.MAA000593.3_8_M.1.1	microglial_cell	M
O7.MAA000593.3_8_M.1.1	microglial_cell	M
D21.MAA000593.3_8_M.1.1	microglial_cell	M
M2.MAA000593.3_8_M.1.1	microglial_cell	M
P20.MAA000593.3_8_M.1.1	microglial_cell	M
A5.MAA000593.3_8_M.1.1	microglial_cell	M
E1.MAA000593.3_8_M.1.1	microglial_cell	M
M3.MAA000593.3_8_M.1.1	microglial_cell	M
O8.MAA000593.3_8_M.1.1	microglial_cell	M
P21.MAA000593.3_8_M.1.1	microglial_cell	M
A10.MAA000593.3_8_M.1.1	microglial_cell	M
E2.MAA000593.3_8_M.1.1	microglial_cell	M
M5.MAA000593.3_8_M.1.1	microglial_cell	M
O9.MAA000593.3_8_M.1.1	microglial_cell	M
A15.MAA000593.3_8_M.1.1	microglial_cell	M
E3.MAA000593.3_8_M.1.1	microglial_cell	M
M21.MAA000593.3_8_M.1.1	microglial_cell	M
O10.MAA000593.3_8_M.1.1	microglial_cell	M
